"","lat","long","name","library","state","city","firstgen","admissions"
"1",45.443736,-122.775357,"Everest Institute-Tigard",0,"OR","Tigard",54.00658617,NA
"2",32.840012,-96.774825,"Everest College-Dallas",0,"TX","Dallas",56.16641902,NA
"3",42.427603,-71.073631,"The Salter School-Malden Campus",0,"MA","Malden",59.89382239,NA
"4",43.082041,-75.265888,"Saint Elizabeth College of Nursing",0,"NY","Utica",37.6344086,50
"5",33.81339,-116.546814,"Champion Institute of Cosmetology",0,"CA","Palm Springs",56.52173913,NA
"6",34.278034,-119.293952,"Lu Ross Academy",0,"CA","Ventura",52.23880597,NA
"7",27.391766,-82.562951,"University of South Florida-Sarasota-Manatee",0,"FL","Sarasota",36.18723152,33.6
"8",33.60715,-111.846477,"Frank Lloyd Wright School of Architecture",0,"AZ","Scottsdale",NA,NA
"9",39.042404,-77.030566,"Yeshiva College of the Nations Capital",0,"MD","Silver  Spring",NA,NA
"10",34.87402,-82.36329,"Bob Jones University",0,"SC","Greenville",15.22956327,82.02
"11",29.679443,-95.420772,"Astrodome Career Centers",0,"TX","Houston",66,NA
"12",39.054045,-83.007113,"Pike County Joint Vocational School District",0,"OH","Piketon",NA,NA
"13",34.6813,-86.752491,"Paul Mitchell the School-Huntsville",0,"AL","Madison",43.69747899,NA
"14",36.89277,-75.990231,"Cayce/Reilly School of Massage",0,"VA","Virginia Beach",NA,NA
"15",33.43873,-86.717661,"Strayer University-Alabama",0,"AL","Birmingham",52.88486417,NA
"16",29.593484,-82.338528,"Florida School of Massage",0,"FL","Gainesville",41.96891192,NA
"17",0,0,"Pinnacle College-Sacramento",NA,"CA","Rancho Cordova",44.23076923,NA
"18",0,0,"Davenport University-Battle Creek Location",NA,"MI","Battle Creek",43.05203046,NA
"19",0,0,"Harrisburg Area Community College-Gettysburg",NA,"PA","Gettysburg",51.01871962,NA
"20",0,0,"Harrisburg Area Community College-Lebanon",NA,"PA","Lebanon",51.01871962,NA
"21",0,0,"Vista College Amarillo",NA,"TX","Amarillo",56.57101078,NA
"22",0,0,"Computer Career Center-Las Cruces",NA,"NM","Las Cruces",56.57101078,NA
"23",0,0,"CC's Cosmetology College-Texarkana",NA,"AR","Texarkana",59.45945946,NA
"24",0,0,"Make-up Designory",NA,"NY","New York",36.18290258,NA
"25",0,0,"Cincinnati School of Medical Massage",NA,"OH","Cincinnati",55.12820513,NA
"26",39.283693,-84.365946,"Galen College of Nursing-Cincinnati",0,"OH","Cincinnati",50.01417635,NA
"27",34.284868,-118.444038,"Academy of Esthetics and Cosmetology",0,"CA","San Fernando",NA,NA
"28",37.777043,-122.407083,"San Francisco Institute of Esthetics & Cosmetology Inc",0,"CA","San Francisco",46.57534247,NA
"29",39.703696,-104.939873,"Aspen University",0,"CO","Denver",47.22222222,NA
"30",39.987278,-105.138528,"Institute of Taoist Education and Acupuncture",0,"CO","Louisville",NA,NA
"31",26.11946,-80.202291,"Orion College",0,"FL","Lauderdale Lakes",55.7544757,NA
"32",41.97766,-87.806767,"Tricoci University of Beauty Culture-Chicago NW",0,"IL","Chicago",54.27135678,NA
"33",40.745986,-89.60137,"Tricoci University of Beauty Culture-Peoria",0,"IL","Peoria",49.68944099,NA
"34",42.912191,-85.643208,"International Cosmetology Academy",0,"MI","Grand Rapids",44.73684211,NA
"35",43.075898,-86.198004,"French Academy of Cosmetology",0,"MI","Spring Lake",35.71428571,NA
"36",38.801695,-90.364462,"Urshan Graduate School of Theology",0,"MO","Florissant",NA,NA
"37",35.22477,-80.843091,"Charlotte School of Law",0,"NC","Charlotte",NA,NA
"38",35.606831,-82.568537,"Daoist Traditions College of Chinese Medical Arts",0,"NC","Asheville",NA,NA
"39",40.77578,-74.026091,"Total Image Beauty Academy",0,"NJ","Union City",NA,NA
"40",40.862137,-74.057936,"Jersey College",0,"NJ","Teterboro",50.26260504,61.36
"41",43.02103,-73.840692,"John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry",0,"NY","Ballston Spa",43.52941176,NA
"42",39.994537,-83.014111,"Aveda Institute-Columbus",0,"OH","Columbus",41.98895028,NA
"43",39.291559,-84.39234,"Paul Mitchell the School-Cincinnati",0,"OH","Cincinnati",52.08333333,NA
"44",31.242886,-85.374424,"Fortis College-Dothan",0,"AL","Dothan",53.42465753,NA
"45",32.383686,-86.251882,"Fortis College-Montgomery",0,"AL","Montgomery",53.27747659,NA
"46",35.179508,-89.82991,"Vatterott College-Appling Farms",0,"TN","Memphis",52.72108844,NA
"47",36.09694,-95.853318,"Brown Mackie College-Tulsa",0,"OK","Tulsa",50.68888408,NA
"48",35.604669,-77.406368,"Miller-Motte College-Greenville",0,"NC","Greenville",58.53932584,NA
"49",30.65016,-88.112221,"Cardiac and Vascular Institute of Ultrasound",0,"AL","Mobile",NA,NA
"50",30.29163,-81.603291,"Virginia College-Jacksonville",0,"FL","Jacksonville",54.91217377,NA
"51",41.734817,-87.802347,"Tricoci University of Beauty Culture-Bridgeview",0,"IL","Bridgeview",52.07373272,NA
"52",35.59418,-82.550791,"Center for Massage",0,"NC","Asheville",NA,NA
"53",26.137434,-97.652261,"South Texas Training Center",0,"TX","San Benito",71.37096774,NA
"54",44.45588,-73.139437,"Advanced Welding Institute",0,"VT","South Burlington",NA,NA
"55",35.204071,-89.796783,"Paul Mitchell the School-Memphis",0,"TN","Bartlett",51.07526882,NA
"56",33.376805,-111.688571,"Pima Medical Institute-East Valley",0,"AZ","Mesa",50.29271368,NA
"57",40.059575,-82.938765,"Paul Mitchell the School-Columbus",0,"OH","Columbus",43.57798165,NA
"58",35.835536,-78.585643,"Miller-Motte College-Raleigh",0,"NC","Raleigh",58.03376906,NA
"59",29.481426,-98.607504,"Lamson Institute",0,"TX","San Antonio",50.28846154,NA
"60",40.734543,-96.597358,"College of Hair Design-East Campus",0,"NE","Lincoln",41.9047619,NA
"61",34.7645,-92.38314,"Heritage College-Little Rock",0,"AR","Little Rock",54.03602402,NA
"62",39.620244,-86.077364,"MedTech College-Greenwood Campus",0,"IN","Greenwood",55.30227948,NA
"63",41.044946,-85.237153,"MedTech College-Ft Wayne Campus",0,"IN","Ft. Wayne",55.30227948,NA
"64",38.097029,-84.490924,"MedTech College-Lexington Campus",0,"KY","Lexington",55.30227948,NA
"65",37.154882,-93.275957,"ITT Technical Institute-Springfield",0,"MO","Springfield",50.15461495,88.17
"66",38.413651,-82.342759,"ITT Technical Institute-Huntington",0,"WV","Huntington",50.15461495,97.62
"67",40.685819,-111.870502,"Fortis College-Salt Lake City",0,"UT","Salt Lake City",51.95852535,NA
"68",42.226492,-85.588652,"Ross Medical Education Center-Portage",0,"MI","Portage",54.48548813,NA
"69",42.629311,-82.99047,"Regency Beauty Institute-Detroit Lakeside",0,"MI","Shelby Township",51.04299702,NA
"70",32.685145,-97.10155,"Regency Beauty Institute-Arlington",0,"TX","Arlington",51.04299702,NA
"71",36.017972,-78.909964,"Regency Beauty Institute-Durham",0,"NC","Durham",51.04299702,NA
"72",34.853438,-82.394491,"Brown Mackie College-Greenville",0,"SC","Greenville",50.68888408,NA
"73",43.498932,-96.786599,"Globe University-Sioux Falls",0,"SD","Sioux Falls",48.14814815,NA
"74",25.47522,-80.44566,"Beauty Schools of America-Homestead",0,"FL","Homestead",66.86251469,NA
"75",41.509958,-87.927816,"Capri Beauty College",0,"IL","New Lenox",44.8,NA
"76",35.385513,-119.023088,"Milan Institute-Bakersfield",0,"CA","Bakersfield",58.83347422,NA
"77",33.808573,-118.350152,"Homestead Schools",0,"CA","Torrance",47.26027397,NA
"78",0,0,"Career Academy of Hair Design-Siloam Springs",NA,"AR","Siloam Springs",60.82089552,NA
"79",0,0,"Career Academy of Hair Design-Rogers",NA,"AR","Rogers",60.82089552,NA
"80",0,0,"Marinello School of Beauty-Ontario",NA,"CA","Ontario",57.85932722,NA
"81",0,0,"Marinello School of Beauty-San Diego",NA,"CA","San Diego",57.85932722,NA
"82",0,0,"Marinello School of Beauty-West Covina",NA,"CA","West Covina",57.85932722,NA
"83",0,0,"Marinello School of Beauty-West Los Angeles",NA,"CA","Los Angeles",57.85932722,NA
"84",0,0,"City College Montana State University Billings",NA,"MT","Billings",39.08371041,NA
"85",0,0,"Briarcliffe College-Patchogue",NA,"NY","Patchogue",50.89058524,NA
"86",0,0,"Galveston College - Charlie Thomas Family Applied Technology Center",NA,"TX","Galveston",48.39857651,NA
"87",0,0,"Fremont College",NA,"CA","Los Angeles",56.01265823,NA
"88",0,0,"Rob Roy Academy - Woonsocket",NA,"RI","Woonsocket",50.4587156,NA
"89",0,0,"YTI Career Institute - Altoona",NA,"PA","Altoona",59.63302752,NA
"90",0,0,"Franklin Career Institute",NA,"NY","Brooklyn",64.44444444,NA
"91",0,0,"Utah County Campus",NA,"UT","Orem",NA,NA
"92",35.66077,-105.975101,"Vogue College of Cosmetology-Santa Fe",0,"NM","Santa Fe",52.74725275,NA
"93",39.3718,-76.606111,"Faith Theological Seminary",0,"MD","Baltimore",NA,64
"94",37.211496,-82.005227,"Appalachian College of Pharmacy",0,"VA","Oakwood",NA,NA
"95",38.22488,-85.567911,"Ideal Beauty Academy",0,"KY","Louisville",48.07692308,NA
"96",36.96679,-86.434191,"Ross Medical Education Center-Bowling Green",0,"KY","Bowling Green",54.48548813,NA
"97",39.05573,-77.081261,"Columbia Institute",0,"MD","Silver Spring",65.46184739,NA
"98",32.77931,-117.118211,"California Miramar University",0,"CA","San Diego",NA,NA
"99",36.00925,-79.840151,"Virginia College-Greensboro",0,"NC","Greensboro",54.91217377,NA
"100",30.50924,-97.846101,"Gemini School of Visual Arts & Communication",0,"TX","Cedar Park",NA,57.14
"101",34.738216,-86.657129,"The Salon Professional Academy-Huntsville",0,"AL","Huntsville",NA,NA
"102",32.71991,-97.042611,"M T Training Center",0,"TX","Grand Prairie",57.55395683,NA
"103",40.386863,-75.999034,"Berks Career & Technology Center",0,"PA","Leesport",NA,NA
"104",37.173927,-94.30051,"Carthage R9 School District-Carthage Technical Center",0,"MO","Carthage",NA,NA
"105",33.866566,-117.957072,"Grace Mission University",0,"CA","Fullerton",NA,NA
"106",41.84403,-87.984621,"PCCTI IT and Healthcare",0,"IL","Oak Brook",51,NA
"107",40.653083,-111.939464,"Top Nails & Hair Beauty School",0,"UT","Taylorsville",NA,NA
"108",33.75952,-117.895961,"Santa Ana Beauty College",0,"CA","Santa Ana",NA,NA
"109",39.161993,-123.214735,"Ukiah Adult School",0,"CA","Ukiah",NA,NA
"110",37.71014,-113.060711,"Beautiful You School of Nail Technology",0,"UT","Cedar City",NA,NA
"111",37.963925,-121.292764,"Xavier College School of Nursing",0,"CA","Stockton",51.68539326,NA
"112",36.33339,-119.637371,"Lawrence & Company College of Cosmetology",0,"CA","Hanford",64.28571429,NA
"113",40.73961,-73.614181,"Cactus Academy",0,"NY","Garden City",50.28248588,NA
"114",26.23789,-98.207661,"Southern Texas Careers Academy",0,"TX","McAllen",54.23728814,NA
"115",36.17027,-86.667551,"The Salon Professional Academy-Nashville",0,"TN","Nashville",NA,NA
"116",43.67598,-70.369991,"Cosmotech School of Cosmetology",0,"ME","Westbrook",41.46341463,NA
"117",25.931398,-80.132918,"Prestige Health & Beauty Sciences Academy",0,"FL","North Miami Beach",45.45454545,NA
"118",30.20578,-95.472361,"Grace School of Theology",0,"TX","Conroe",NA,NA
"119",41.12494,-74.068551,"Yeshiva Gedolah Kesser Torah",0,"NY","Monsey",NA,82.14
"120",40.505511,-111.413541,"Bonnie Joseph Academy of Cosmetology and Barbering",0,"UT","Heber City",NA,NA
"121",29.97382,-90.246041,"Healthcare Training Institute",0,"LA","Kenner",54.79452055,NA
"122",36.84521,-76.139351,"The Chrysm Insitute of Esthetics",0,"VA","Virginia Beach",35.96491228,NA
"123",42.66692,-84.543911,"Dorsey Business Schools-Lansing",0,"MI","Lansing",57.63073639,NA
"124",36.14838,-95.959061,"Tulsa Welding School-Tulsa",0,"OK","Tulsa",52.32250301,NA
"125",42.24149,-87.946123,"Empire Beauty School-Vernon Hills",0,"IL","Vernon Hills",53.487095,NA
"126",33.770473,-118.190168,"American Career College-Long Beach",0,"CA","Long Beach",56.24107398,NA
"127",38.63107,-90.185411,"Vatterott College-ex'treme Institute by Nelly-St Louis",0,"MO","St. Louis",55,NA
"128",37.32253,-120.481171,"Milan Institute-Merced",0,"CA","Merced",58.83347422,NA
"129",32.81039,-83.732361,"Middle Georgia State University",0,"GA","Macon",36.9816273,62.5
"130",39.708743,-105.076905,"Paul Mitchell the School-Denver",0,"CO","Lakewood",41.4893617,NA
"131",47.62192,-122.355081,"Academy of Interactive Entertainment",0,"WA","Seattle",38.96103896,65.15
"132",38.29061,-77.531381,"Virginia Baptist College",0,"VA","Fredericksburg",NA,NA
"133",36.312305,-95.820494,"Tulsa Technology Center-Owasso Campus",0,"OK","Owasso",45.2173913,NA
"134",36.13761,-96.095601,"Tulsa Technology Center-Sand Springs Campus",0,"OK","Sand Springs",45.2173913,NA
"135",30.208608,-97.814592,"National American University-Austin South",0,"TX","Austin",53.42215733,NA
"136",32.99225,-96.978131,"National American University-Lewisville",0,"TX","Lewisville",53.42215733,NA
"137",44.063199,-92.497972,"National American University-Rochester",0,"MN","Rochester",53.42215733,NA
"138",37.70923,-97.440061,"National American University-Wichita West",0,"KS","Wichita",53.42215733,NA
"139",45.422669,-122.745721,"National American University-Tigard",0,"OR","Tigard",53.42215733,NA
"140",38.766465,-90.495665,"The Art Institute of St Louis",0,"MO","St Charles",50.68888408,NA
"141",33.56572,-112.104961,"DeVry University-Arizona",0,"AZ","Phoenix",50.02866644,84.48
"142",34.06302,-117.803681,"DeVry University-California",0,"CA","Pomona",50.02866644,87.68
"143",41.94122,-87.691051,"DeVry University-Illinois",0,"IL","Chicago",50.02866644,77.87
"144",42.487451,-83.244788,"DeVry University-Michigan",0,"MI","Southfield",50.02866644,100
"145",36.019627,-115.096518,"DeVry University-Nevada",0,"NV","Henderson",50.02866644,80
"146",39.9405,-82.940701,"DeVry University-Ohio",0,"OH","Columbus",50.02866644,85.64
"147",32.93361,-97.011291,"DeVry University-Texas",0,"TX","Irving",50.02866644,93.75
"148",38.85232,-77.050211,"DeVry University-Virginia",0,"VA","Arlington",50.02866644,90
"149",34.530527,-83.986574,"University of North Georgia",0,"GA","Dahlonega",34.43669289,96.07
"150",31.497072,-82.850706,"South Georgia State College",0,"GA","Douglas",38.15153143,NA
"151",33.418379,-111.874356,"Arizona College-Mesa",0,"AZ","Mesa",56.50730412,NA
"152",32.54502,-83.667531,"Central Georgia Technical College",0,"GA","Warner Robins",48.89312069,NA
"153",40.44202,-80.034071,"Barber School of Pittsburgh",0,"PA","Pittsburgh",47.56097561,NA
"154",0,0,"Franciscan School of Theology",NA,"CA","Oceanside",NA,NA
"155",0,0,"Davenport University-Grand Rapids Downtown",NA,"MI","Grand Rapids",43.05203046,NA
"156",30.013479,-95.449968,"Trend Barber College",0,"TX","Houston",47.88732394,NA
"157",33.13219,-117.118911,"United Education Institute-UEI College San Marcos",0,"CA","San Marcos",64.09424989,NA
"158",33.850845,-117.922674,"United Education Institute-Anaheim",0,"CA","Anaheim",64.09424989,NA
"159",33.97489,-117.351921,"UEI College-Riverside",0,"CA","Riverside",64.31742508,NA
"160",37.99756,-121.308461,"United Education Institute-UEI College Stockton",0,"CA","Stockton",64.09424989,NA
"161",39.800282,-83.889793,"Antioch College",0,"OH","Yellow Springs",25.97402597,72.14
"162",32.72875,-117.220681,"High Tech High Graduate School of Education",0,"CA","San Diego",NA,NA
"163",47.683369,-117.42662,"Studio Beauty School",0,"WA","Spokane",39.21568627,NA
"164",34.386951,-119.486239,"International Sports Sciences Association",0,"CA","Carpinteria",46.51162791,NA
"165",26.35133,-80.154991,"International Hair and Barber Academy",0,"FL","Boca Raton",51.28205128,NA
"166",33.696996,-117.851648,"California Intercontinental University",0,"CA","Irvine",NA,NA
"167",41.78608,-71.472161,"MKG Beauty & Business",0,"RI","Cranston",46.83544304,NA
"168",34.203728,-92.019184,"New Beginnings Beauty Academy",0,"AR","Pine Bluff",NA,NA
"169",36.34705,-92.369711,"The Beauty School",0,"AR","Mountain Home",NA,NA
"170",25.788556,-80.18916,"Atlantis University",0,"FL","Miami",NA,NA
"171",41.03589,-73.781611,"Westchester School for Dental Assistant",0,"NY","Elmsford",62.29508197,NA
"172",29.378543,-95.000852,"K & G 5 Star Barber College",0,"TX","Texas City",61.2244898,NA
"173",33.965755,-118.225161,"GDS Institute",0,"CA","South Gate",NA,NA
"174",37.676888,-82.17713,"Mingo Extended Learning Center",0,"WV","Delbarton",NA,NA
"175",37.42114,-122.101181,"Bay Area College of Nursing",0,"CA","Palo Alto",NA,NA
"176",44.017875,-88.541681,"Bella Academy of Cosmetology",0,"WI","Oshkosh",NA,NA
"177",41.80894,-87.734811,"HVAC Technical Institute",0,"IL","Chicago",71.83098592,NA
"178",25.979309,-80.281685,"Unilatina International College",0,"FL","Miramar",NA,NA
"179",40.694258,-73.982436,"AMG School of Licensed Practical Nursing",0,"NY","Brooklyn",44.32989691,NA
"180",36.438435,-83.607104,"Sandra Academy of Salon Services Inc",0,"TN","New Tazewell",82.27848101,NA
"181",37.871144,-122.268698,"California Jazz Conservatory",0,"CA","Berkeley",NA,100
"182",27.57564,-99.467211,"Laredo CHI Academy Beauty School",0,"TX","Laredo",52.27272727,NA
"183",26.55882,-81.878721,"The Training Domain",0,"FL","Fort Myers",NA,NA
"184",35.097964,-89.85874,"Gould's Academy",0,"TN","Memphis",36.84210526,NA
"185",36.13163,-95.819701,"Paul Mitchell the School-Tulsa",0,"OK","Tulsa",41.11675127,NA
"186",40.89088,-74.210781,"Branford Hall Career Institute-Woodland Park",0,"NJ","Woodland Park",56.72770701,NA
"187",32.6769,-97.119031,"Cortiva Institute-Florida-Texas Center for Massage Therapy",0,"TX","Arlington",50.90311987,NA
"188",29.95043,-95.412531,"Tulsa Welding School-Houston",0,"TX","Houston",52.32250301,NA
"189",40.75623,-96.642111,"Wisconsin Academy a Paul Mitchell Partner Group-PMTS Lincoln",0,"NE","Lincoln",NA,NA
"190",40.927872,-72.671979,"Eastern Suffolk BOCES",0,"NY","Riverhead",42.85714286,NA
"191",40.745205,-73.110608,"Eastern Suffolk BOCES",0,"NY","Oakdale",42.85714286,NA
"192",35.138781,-90.033174,"The University of Tennessee-Health Science Center",0,"TN","Memphis",25.39891863,NA
"193",30.861425,-83.949244,"Southern Regional Technical College",0,"GA","Thomasville",50.07451565,NA
"194",41.14371,-81.470571,"Fortis College-Cuyahoga Falls",0,"OH","Cuyahoga Falls",51.95852535,NA
"195",30.20892,-81.560811,"Sunstate Academy-Jones Technical Institute",0,"FL","Jacksonville",46.01113173,NA
"196",31.632364,-97.084073,"Texas State Technical College",0,"TX","Waco",50.73529412,NA
"197",41.161135,-81.401206,"American National University-Stow",0,"OH","Stow",58.79452055,NA
"198",25.855683,-80.318591,"Florida Career College-Hialeah",0,"FL","Hialeah",59.68283582,NA
"199",27.98038,-82.336981,"Florida Career College-Tampa",0,"FL","Tampa",59.68283582,NA
"200",26.54289,-80.092161,"Florida Career College-Boynton Beach",0,"FL","Boynton Beach",59.68283582,NA
"201",33.57027,-112.116131,"Florida Career College-UEI College-Phoenix",0,"AZ","Phoenix",59.68283582,NA
"202",32.521868,-92.082918,"Celebrity Barber School",0,"LA","Monroe",NA,NA
"203",26.46102,-80.119201,"American Academy of Cosmetology-Delray Beach",0,"FL","Delray Beach",46.08695652,NA
"204",0,0,"Life Pacific College-Ignite",NA,"VA","Christianburg",34.01360544,NA
"205",0,0,"Delaware Technical Community College-Stanton/Wilmington",NA,"DE","Wilmington",51.8253815,NA
"206",0,0,"East Georgia State College - Augusta",NA,"GA","Augusta",35.67134269,NA
"207",0,0,"Saint Anthony College of Nursing - Sauk Valley Community College Campus",NA,"IL","Dixon",41.73228346,NA
"208",0,0,"Baker College of Auburn Hills",NA,"MI","Auburn Hills",48.61662987,NA
"209",0,0,"Baker College of Cadillac",NA,"MI","Cadillac",48.61662987,NA
"210",0,0,"Baker College of Muskegon",NA,"MI","Muskegon",48.61662987,NA
"211",0,0,"Baker College of Owosso",NA,"MI","Owosso",48.61662987,NA
"212",0,0,"Kettering College - Ollie Davis Medical Arts and Education Center",NA,"OH","Beavercreek",38.18770227,NA
"213",0,0,"Purdue University - Purdue Polytechnic South Bend",NA,"IN","South Bend",20.22906228,NA
"214",0,0,"Purdue University - Purdue Polytechnic Kokomo",NA,"IN","Kokomo",20.22906228,NA
"215",0,0,"Technical Education Center Osceola - St. Cloud Campus",NA,"FL","St. Cloud",48.34437086,NA
"216",0,0,"Technical Education Center Osceola - Poinciana Campus",NA,"FL","Kissimmee",48.34437086,NA
"217",0,0,"Bexley Seabury Seminary Federation  -",NA,"OH","Columbus",NA,NA
"218",0,0,"Industrial Technical College - Naguabo",NA,"PR","Naguabo",56.41025641,NA
"219",0,0,"Somerset County Technology Center - Bedford Site",NA,"PA","Bedford",NA,NA
"220",0,0,"Relay Graduate School of Education - Newark",NA,"NJ","Newark",NA,NA
"221",38.995081,-94.667646,"Kansas Christian College",0,"KS","Overland Park",NA,NA
"222",41.614146,-87.736776,"John Amico School of Hair Design",0,"IL","Oak Forest",47.48603352,NA
"223",37.25766,-79.942581,"Virginia Tech Carilion School of Medicine",0,"VA","Roanoke",NA,NA
"224",44.34045,-69.78955,"Kaplan University-Augusta Campus",0,"ME","Augusta",53.51344652,NA
"225",34.080094,-117.555989,"The Fab School",0,"CA","Rancho Cucamonga",47.94520548,NA
"226",38.88611,-77.020711,"Graduate School USA",0,"DC","Washington",NA,NA
"227",34.82263,-82.288308,"Paul Mitchell the School-Greenville",0,"SC","Greenville",43.09133489,NA
"228",34.17103,-118.131751,"Integrity College of Health",0,"CA","Pasadena",43.39622642,NA
"229",34.00239,-117.339201,"Computer Training Academy",0,"CA","Riverside",46.37681159,NA
"230",42.328984,-83.222799,"Dorsey Business Schools-Dearborn",0,"MI","Detroit",57.63073639,NA
"231",41.714197,-71.513099,"Ridley-Lowell Business & Technical Institute",0,"RI","West Warwick",57.17852684,NA
"232",39.845929,-84.139536,"Ohio Institute of Allied Health",0,"OH","Huber Heights",63.76811594,NA
"233",28.064,-82.624841,"Beauty and Health Institute",0,"FL","Tampa",53.68421053,NA
"234",35.16328,-90.037271,"Vibe Barber College",0,"TN","Memphis",55.84415584,NA
"235",40.038091,-76.304157,"Champ's Barber School",0,"PA","Lancaster",68.08510638,NA
"236",38.833048,-77.210923,"IGlobal University",0,"VA","Vienna",NA,NA
"237",40.76156,-73.831481,"Alliance Computing Solutions",0,"NY","Flushing",NA,NA
"238",25.76105,-80.351311,"InterAmerican Technical Institute",0,"FL","Miami",72.88135593,NA
"239",37.79078,-122.406131,"Bay Area Medical Academy",0,"CA","San Francisco",56.57894737,NA
"240",30.31315,-81.677531,"Parisian Spa Institute",0,"FL","Jacksonville",53.41614907,NA
"241",38.33531,-90.146111,"Creative Touch Cosmetology School",0,"IL","Waterloo",NA,NA
"242",32.442049,-93.781978,"Bos-Man's Barber College",0,"LA","Shreveport",NA,NA
"243",36.23771,-115.224051,"Healthcare Preparatory Institute",0,"NV","Las Vegas",56.57894737,NA
"244",31.206182,-85.340726,"Alabama College of Osteopathic Medicine",0,"AL","Dothan",NA,NA
"245",37.897051,-88.92657,"Morthland College",0,"IL","West Frankfort",30.32786885,46.94
"246",32.46156,-94.732151,"Barber Institute of Texas",0,"TX","Longview",NA,NA
"247",41.473381,-87.335929,"Paul Mitchell the School-Merrillville",0,"IN","Merrillville",NA,NA
"248",42.73455,-84.508781,"Paul Mitchell the School-Lansing",0,"MI","Lansing",52.83018868,NA
"249",34.76364,-112.042073,"Arizona School of Integrative Studies",0,"AZ","Tucson",40.47619048,NA
"250",26.60411,-81.851341,"Lee Professional Institute",0,"FL","Fort Myers",NA,NA
"251",37.72085,-87.119151,"Ross Medical Education Center-Owensboro",0,"KY","Owensboro",56.94540428,NA
"252",33.75941,-117.840951,"North-West College-Santa Ana",0,"CA","Santa Ana",58.09935205,NA
"253",33.40225,-111.966181,"University of Phoenix-Arizona",0,"AZ","Tempe",54.79990239,NA
"254",39.55177,-104.873461,"University of Phoenix-Colorado",0,"CO","Lone Tree",54.79990239,NA
"255",33.98039,-84.341891,"University of Phoenix-Georgia",0,"GA","Sandy Springs",54.79990239,NA
"256",42.482514,-83.240998,"University of Phoenix-Michigan",0,"MI","Southfield",54.79990239,NA
"257",38.757035,-90.466727,"University of Phoenix-Missouri",0,"MO","Saint Louis",54.79990239,NA
"258",36.12133,-115.322651,"University of Phoenix-Nevada",0,"NV","Las Vegas",54.79990239,NA
"259",35.53774,-97.515374,"University of Phoenix-Oklahoma",0,"OK","Oklahoma City",54.79990239,NA
"260",36.14478,-86.690211,"University of Phoenix-Tennessee",0,"TN","Nashville",54.79990239,NA
"261",37.64267,-77.563201,"University of Phoenix-Virginia",0,"VA","Glen Allen",54.79990239,NA
"262",41.372137,-81.833625,"Heritage College-Cleveland",0,"OH","Middleburg Heights",50.42881647,NA
"263",42.9081,-78.755101,"Empire Beauty School-Buffalo",0,"NY","Cheektowaga",55.57275542,NA
"264",41.70634,-83.667991,"Paul Mitchell the School-Toledo",0,"OH","Sylvania",52.08333333,NA
"265",33.07865,-83.224401,"Georgia Military College",0,"GA","Milledgeville",41.42259414,NA
"266",33.99481,-83.717561,"New Horizons Medical Institute-Winder",0,"GA","Winder",55.51020408,NA
"267",33.73236,-84.284001,"Fayette Beauty Academy-Ritz Beauty Academy",0,"GA","Decatur",50.24630542,NA
"268",27.99012,-82.332111,"Aparicio-Levy Technical College",0,"FL","Tampa",NA,NA
"269",28.01332,-82.518201,"Fred D. Learey Technical College",0,"FL","Tampa",NA,NA
"270",28.633741,-81.319935,"Hollywood Institute of Beauty Careers-Casselberry",0,"FL","Casselberry",53.57548241,NA
"271",33.929501,-116.947789,"Coachella Valley Beauty College-Beaumont",0,"CA","Beaumont",70.4,NA
"272",0,0,"Arkansas College of Barbering & Hair Design -  SWLR Campus",NA,"AR","Little Rock",64.76683938,NA
"273",0,0,"Academy of Salon and Spa -",NA,"OK","Tahlequah",54.28571429,NA
"274",0,0,"San Joaquin Valley College-Modesto",NA,"CA","Salida",59.32591623,NA
"275",0,0,"Saint Elizabeth College of Nursing",NA,"NY","Utica",37.6344086,NA
"276",0,0,"Texas A & M University Health Science Center",NA,"TX","Bryan",31.61721688,NA
"277",0,0,"Wright Career College-Wichita",NA,"KS","Wichita",57.12374582,NA
"278",0,0,"Xtreme Career Institute -",NA,"PR","Arecibo",90.99099099,NA
"279",0,0,"Healing Touch Career College - Jackson",NA,"MS","Jackson",50.58823529,NA
"280",0,0,"CCI Training Center",NA,"TX","Dallas",49.03225806,NA
"281",0,0,"Bay Area Medical Academy - San Jose Satellite Location",NA,"CA","San Jose",56.57894737,NA
"282",0,0,"High Desert Medical College",NA,"CA","Lancaster",60.77348066,NA
"283",0,0,"ECPI University-Manassas",NA,"VA","Manassas",48.31349206,NA
"284",0,0,"ECPI University-Raleigh",NA,"NC","Raleigh",48.31349206,NA
"285",0,0,"ECPI University-Culinary Institute of Virginia",NA,"VA","Norfolk",48.31349206,NA
"286",0,0,"ECPI University-Richmond South",NA,"VA","Richmond",48.31349206,NA
"287",0,0,"Vista College-Beaumont",NA,"TX","Beaumont",56.57101078,NA
"288",0,0,"Vista College-Longview",NA,"TX","Longview",56.57101078,NA
"289",0,0,"Westech College",NA,"CA","Moreno Valley",59.1954023,NA
"290",0,0,"Westech College",NA,"CA","Victorville",59.1954023,NA
"291",0,0,"National Personal Training Institute of Cleveland",NA,"OH","Highland Heights",55.42168675,NA
"292",43.614106,-116.507314,"College of Western Idaho",0,"ID","Nampa",45.96273292,NA
